event_id,event,ctx,dist,sentence_text,tags,entities,chunks
E:1507312830,average of 9.1%,italy,0,"These excess deaths , flagged up by a newspaper investigation , prompted the ISS to conduct a targeted survey , which revealed that an average of 9.1 % of all nursing homes ' residents died in Italy , with a peak of https://doi.org/10.1017/S1744133121000141 Published online by Cambridge University Press .","DT,JJ,NNS,,,VBD,RP,IN,DT,NN,NN,,,VBD,DT,NN,TO,VB,DT,VBN,NN,,,WDT,VBD,IN,DT,NN,IN,CD,NN,IN,DT,NN,NNS,POS,NNS,VBD,IN,NNP,,,IN,DT,NN,IN,NN,VBN,NN,IN,NNP,NNP,NNP,.","O,O,O,O,O,O,O,O,O,O,O,O,O,ORGANIZATION,O,O,O,O,O,O,O,O,O,O,O,O,PERCENT,PERCENT,O,O,O,O,O,O,O,O,COUNTRY,O,O,O,O,O,URL,O,O,O,ORGANIZATION,ORGANIZATION,ORGANIZATION,O","B-NP,I-NP,I-NP,O,B-VP,B-PRT,B-PP,B-NP,I-NP,I-NP,O,B-VP,B-NP,I-NP,B-VP,I-VP,B-NP,I-NP,I-NP,O,B-NP,B-VP,B-SBAR,B-NP,I-NP,B-PP,B-NP,I-NP,B-PP,B-NP,I-NP,I-NP,B-NP,I-NP,B-VP,B-PP,B-NP,O,B-PP,B-NP,I-NP,B-PP,B-NP,I-NP,I-NP,B-PP,B-NP,I-NP,I-NP,O"
E:-1965077179,"COVID-19 crisis has also been instrumental in Italy, as in many other European countries, in fostering the adoption of already existing digital technology by shifting to, and increasing",italy,0,"However , the COVID-19 crisis has also been instrumental in Italy , as in many other European countries , in fostering the adoption of already existing digital technology by shifting to , and increasing the of fer of , telemedicine , for example .","RB,,,DT,NN,NN,VBZ,RB,VBN,JJ,IN,NNP,,,IN,IN,JJ,JJ,JJ,NNS,,,IN,VBG,DT,NN,IN,RB,VBG,JJ,NN,IN,VBG,TO,,,CC,VBG,DT,IN,NN,IN,,,NN,,,IN,NN,.","O,O,O,MISC,O,O,O,O,O,O,COUNTRY,O,O,O,O,O,NATIONALITY,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O","B-ADVP,O,B-NP,I-NP,I-NP,B-VP,I-VP,I-VP,B-ADJP,B-PP,B-NP,O,B-PP,B-PP,B-NP,I-NP,I-NP,I-NP,O,B-PP,B-VP,B-NP,I-NP,B-PP,B-ADVP,B-VP,B-NP,I-NP,B-PP,B-VP,I-VP,I-VP,I-VP,I-VP,B-NP,B-PP,B-NP,B-PP,O,B-NP,O,B-PP,B-NP,O"
E:-120454001,"technical and scientific committee (hereafter CTS), comprising of high level civil servants from within the Ministry of Health, the Istituto Superiore di Sanita (National Institute of Health, ISS), regional governments and the same Civil Protection Department,",italy,10,"However , the COVID-19 crisis has also been instrumental in Italy , as in many other European countries , in fostering the adoption of already existing digital technology by shifting to , and increasing the of fer of , telemedicine , for example .","RB,,,DT,NN,NN,VBZ,RB,VBN,JJ,IN,NNP,,,IN,IN,JJ,JJ,JJ,NNS,,,IN,VBG,DT,NN,IN,RB,VBG,JJ,NN,IN,VBG,TO,,,CC,VBG,DT,IN,NN,IN,,,NN,,,IN,NN,.","O,O,O,MISC,O,O,O,O,O,O,COUNTRY,O,O,O,O,O,NATIONALITY,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O","B-ADVP,O,B-NP,I-NP,I-NP,B-VP,I-VP,I-VP,B-ADJP,B-PP,B-NP,O,B-PP,B-PP,B-NP,I-NP,I-NP,I-NP,O,B-PP,B-VP,B-NP,I-NP,B-PP,B-ADVP,B-VP,B-NP,I-NP,B-PP,B-VP,I-VP,I-VP,I-VP,I-VP,B-NP,B-PP,B-NP,B-PP,O,B-NP,O,B-PP,B-NP,O"
E:-1716002397,detection of the first two COVID-19 cases,italy,0,"Between 31st January 2020 , when a state of national emergency was declared after the detection of the first two COVID-19 cases in Rome , and the easing of the stringent lockdown restrictions at the beginning of June , Italy was ' hit by nothing short of a tsunami of unprecedented forces , punctuated by an incessant stream of deaths .","IN,JJ,NNP,CD,,,WRB,DT,NN,IN,JJ,NN,VBD,VBN,IN,DT,NN,IN,DT,JJ,CD,NN,NNS,IN,NNP,,,CC,DT,NN,IN,DT,JJ,NN,NNS,IN,DT,NN,IN,NNP,,,NNP,VBD,'',VBN,IN,NN,JJ,IN,DT,NN,IN,JJ,NNS,,,VBN,IN,DT,JJ,NN,IN,NNS,.","O,DATE,DATE,DATE,O,O,O,O,O,O,O,O,O,O,O,O,O,O,ORDINAL,NUMBER,MISC,O,O,CITY,O,O,O,O,O,O,O,O,O,O,DATE,DATE,DATE,DATE,O,COUNTRY,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O","B-PP,B-NP,I-NP,I-NP,O,B-ADVP,B-NP,I-NP,B-PP,B-NP,I-NP,B-VP,I-VP,B-PP,B-NP,I-NP,B-PP,B-NP,I-NP,I-NP,I-NP,I-NP,B-PP,B-NP,O,O,B-NP,I-NP,B-PP,B-NP,I-NP,I-NP,I-NP,B-PP,B-NP,I-NP,B-PP,B-NP,O,B-NP,B-VP,I-VP,I-VP,B-PP,B-NP,B-ADJP,B-PP,B-NP,I-NP,B-PP,B-NP,I-NP,O,B-VP,B-PP,B-NP,I-NP,I-NP,B-PP,B-NP,O"
E:902720017,excess mortality of +118%,italy,1,"] Italy 's biggest crisis since World War II ' ( Pisano et al ., 2020 ) .","-RRB-,NNP,POS,JJS,NN,IN,NNP,NNP,NNP,POS,-LRB-,NNP,FW,FW,FW,CD,-RRB-,.","O,COUNTRY,O,O,O,O,MISC,CAUSE_OF_DEATH,MISC,O,O,O,O,O,O,DATE,O,O","O,B-NP,B-NP,I-NP,I-NP,B-PP,B-NP,I-NP,I-NP,B-NP,I-NP,I-NP,I-NP,I-NP,I-NP,I-NP,I-NP,O"
E:-1149302494,"rest of the major diagnostic groups, heavily affected by the emergency",italy,7,"] Italy 's biggest crisis since World War II ' ( Pisano et al ., 2020 ) .","-RRB-,NNP,POS,JJS,NN,IN,NNP,NNP,NNP,POS,-LRB-,NNP,FW,FW,FW,CD,-RRB-,.","O,COUNTRY,O,O,O,O,MISC,CAUSE_OF_DEATH,MISC,O,O,O,O,O,O,DATE,O,O","O,B-NP,B-NP,I-NP,I-NP,B-PP,B-NP,I-NP,I-NP,B-NP,I-NP,I-NP,I-NP,I-NP,I-NP,I-NP,I-NP,O"
E:-170867264,mean rate of 13.3 emergency admissions per day,italy,0,"A retrospective analysis of patients admitted for acute coronary syndrome at 15 hospitals in northern Italy during the early days of the COVID-19 outbreak revealed a mean rate of 13.3 emergency admissions per day compared to the 18.9 admissions during the previous year ( incidence rate ratio , 0.70 ; 95 % CI , 0.63 to 0.78 ; p < 0.001 ) ( De Filippo et al ., 2020 ) .","DT,JJ,NN,IN,NNS,VBN,IN,JJ,JJ,NN,IN,CD,NNS,IN,JJ,NNP,IN,DT,JJ,NNS,IN,DT,NN,NN,VBD,DT,JJ,NN,IN,CD,NN,NNS,IN,NN,VBN,TO,DT,CD,NNS,IN,DT,JJ,NN,-LRB-,NN,NN,NN,,,CD,:,CD,NN,NN,,,CD,TO,CD,:,NN,JJR,CD,-RRB-,-LRB-,NNP,NNP,FW,FW,FW,CD,-RRB-,.","O,O,O,O,O,O,O,O,O,O,O,NUMBER,O,O,O,COUNTRY,O,DURATION,DURATION,DURATION,O,O,MISC,O,O,O,O,O,O,NUMBER,O,O,O,DURATION,O,O,O,NUMBER,O,O,DATE,DATE,DATE,O,O,O,O,O,NUMBER,O,PERCENT,PERCENT,O,O,NUMBER,O,NUMBER,O,O,O,NUMBER,O,O,O,O,O,O,O,DATE,O,O","B-NP,I-NP,I-NP,B-PP,B-NP,B-VP,B-PP,B-NP,I-NP,I-NP,B-PP,B-NP,I-NP,B-PP,B-NP,I-NP,B-PP,B-NP,I-NP,I-NP,B-PP,B-NP,I-NP,I-NP,B-VP,B-NP,I-NP,I-NP,B-PP,B-NP,I-NP,I-NP,B-PP,B-NP,B-PP,B-PP,B-NP,I-NP,I-NP,B-PP,B-NP,I-NP,I-NP,I-NP,I-NP,I-NP,I-NP,O,B-NP,O,B-NP,I-NP,I-NP,O,B-NP,B-PP,B-NP,O,B-NP,B-NP,I-NP,I-NP,I-NP,I-NP,I-NP,I-NP,I-NP,I-NP,I-NP,I-NP,O"
E:1775953113,"incidence rate ratio, 0.70; 95% CI, 0.63 to 0.78; p < 0.001",italy,0,"A retrospective analysis of patients admitted for acute coronary syndrome at 15 hospitals in northern Italy during the early days of the COVID-19 outbreak revealed a mean rate of 13.3 emergency admissions per day compared to the 18.9 admissions during the previous year ( incidence rate ratio , 0.70 ; 95 % CI , 0.63 to 0.78 ; p < 0.001 ) ( De Filippo et al ., 2020 ) .","DT,JJ,NN,IN,NNS,VBN,IN,JJ,JJ,NN,IN,CD,NNS,IN,JJ,NNP,IN,DT,JJ,NNS,IN,DT,NN,NN,VBD,DT,JJ,NN,IN,CD,NN,NNS,IN,NN,VBN,TO,DT,CD,NNS,IN,DT,JJ,NN,-LRB-,NN,NN,NN,,,CD,:,CD,NN,NN,,,CD,TO,CD,:,NN,JJR,CD,-RRB-,-LRB-,NNP,NNP,FW,FW,FW,CD,-RRB-,.","O,O,O,O,O,O,O,O,O,O,O,NUMBER,O,O,O,COUNTRY,O,DURATION,DURATION,DURATION,O,O,MISC,O,O,O,O,O,O,NUMBER,O,O,O,DURATION,O,O,O,NUMBER,O,O,DATE,DATE,DATE,O,O,O,O,O,NUMBER,O,PERCENT,PERCENT,O,O,NUMBER,O,NUMBER,O,O,O,NUMBER,O,O,O,O,O,O,O,DATE,O,O","B-NP,I-NP,I-NP,B-PP,B-NP,B-VP,B-PP,B-NP,I-NP,I-NP,B-PP,B-NP,I-NP,B-PP,B-NP,I-NP,B-PP,B-NP,I-NP,I-NP,B-PP,B-NP,I-NP,I-NP,B-VP,B-NP,I-NP,I-NP,B-PP,B-NP,I-NP,I-NP,B-PP,B-NP,B-PP,B-PP,B-NP,I-NP,I-NP,B-PP,B-NP,I-NP,I-NP,I-NP,I-NP,I-NP,I-NP,O,B-NP,O,B-NP,I-NP,I-NP,O,B-NP,B-PP,B-NP,O,B-NP,B-NP,I-NP,I-NP,I-NP,I-NP,I-NP,I-NP,I-NP,I-NP,I-NP,I-NP,O"
E:1023194711,public health care expenditure was 74%,italy,3,"A retrospective analysis of patients admitted for acute coronary syndrome at 15 hospitals in northern Italy during the early days of the COVID-19 outbreak revealed a mean rate of 13.3 emergency admissions per day compared to the 18.9 admissions during the previous year ( incidence rate ratio , 0.70 ; 95 % CI , 0.63 to 0.78 ; p < 0.001 ) ( De Filippo et al ., 2020 ) .","DT,JJ,NN,IN,NNS,VBN,IN,JJ,JJ,NN,IN,CD,NNS,IN,JJ,NNP,IN,DT,JJ,NNS,IN,DT,NN,NN,VBD,DT,JJ,NN,IN,CD,NN,NNS,IN,NN,VBN,TO,DT,CD,NNS,IN,DT,JJ,NN,-LRB-,NN,NN,NN,,,CD,:,CD,NN,NN,,,CD,TO,CD,:,NN,JJR,CD,-RRB-,-LRB-,NNP,NNP,FW,FW,FW,CD,-RRB-,.","O,O,O,O,O,O,O,O,O,O,O,NUMBER,O,O,O,COUNTRY,O,DURATION,DURATION,DURATION,O,O,MISC,O,O,O,O,O,O,NUMBER,O,O,O,DURATION,O,O,O,NUMBER,O,O,DATE,DATE,DATE,O,O,O,O,O,NUMBER,O,PERCENT,PERCENT,O,O,NUMBER,O,NUMBER,O,O,O,NUMBER,O,O,O,O,O,O,O,DATE,O,O","B-NP,I-NP,I-NP,B-PP,B-NP,B-VP,B-PP,B-NP,I-NP,I-NP,B-PP,B-NP,I-NP,B-PP,B-NP,I-NP,B-PP,B-NP,I-NP,I-NP,B-PP,B-NP,I-NP,I-NP,B-VP,B-NP,I-NP,I-NP,B-PP,B-NP,I-NP,I-NP,B-PP,B-NP,B-PP,B-PP,B-NP,I-NP,I-NP,B-PP,B-NP,I-NP,I-NP,I-NP,I-NP,I-NP,I-NP,O,B-NP,O,B-NP,I-NP,I-NP,O,B-NP,B-PP,B-NP,O,B-NP,B-NP,I-NP,I-NP,I-NP,I-NP,I-NP,I-NP,I-NP,I-NP,I-NP,I-NP,O"
E:-1500835818,SSN has implemented a decentralised model since the early 1990s,italy,6,"A retrospective analysis of patients admitted for acute coronary syndrome at 15 hospitals in northern Italy during the early days of the COVID-19 outbreak revealed a mean rate of 13.3 emergency admissions per day compared to the 18.9 admissions during the previous year ( incidence rate ratio , 0.70 ; 95 % CI , 0.63 to 0.78 ; p < 0.001 ) ( De Filippo et al ., 2020 ) .","DT,JJ,NN,IN,NNS,VBN,IN,JJ,JJ,NN,IN,CD,NNS,IN,JJ,NNP,IN,DT,JJ,NNS,IN,DT,NN,NN,VBD,DT,JJ,NN,IN,CD,NN,NNS,IN,NN,VBN,TO,DT,CD,NNS,IN,DT,JJ,NN,-LRB-,NN,NN,NN,,,CD,:,CD,NN,NN,,,CD,TO,CD,:,NN,JJR,CD,-RRB-,-LRB-,NNP,NNP,FW,FW,FW,CD,-RRB-,.","O,O,O,O,O,O,O,O,O,O,O,NUMBER,O,O,O,COUNTRY,O,DURATION,DURATION,DURATION,O,O,MISC,O,O,O,O,O,O,NUMBER,O,O,O,DURATION,O,O,O,NUMBER,O,O,DATE,DATE,DATE,O,O,O,O,O,NUMBER,O,PERCENT,PERCENT,O,O,NUMBER,O,NUMBER,O,O,O,NUMBER,O,O,O,O,O,O,O,DATE,O,O","B-NP,I-NP,I-NP,B-PP,B-NP,B-VP,B-PP,B-NP,I-NP,I-NP,B-PP,B-NP,I-NP,B-PP,B-NP,I-NP,B-PP,B-NP,I-NP,I-NP,B-PP,B-NP,I-NP,I-NP,B-VP,B-NP,I-NP,I-NP,B-PP,B-NP,I-NP,I-NP,B-PP,B-NP,B-PP,B-PP,B-NP,I-NP,I-NP,B-PP,B-NP,I-NP,I-NP,I-NP,I-NP,I-NP,I-NP,O,B-NP,O,B-NP,I-NP,I-NP,O,B-NP,B-PP,B-NP,O,B-NP,B-NP,I-NP,I-NP,I-NP,I-NP,I-NP,I-NP,I-NP,I-NP,I-NP,I-NP,O"
E:378589066,"Livelli Essenziali di Assistenza, LEA",italy,7,"A retrospective analysis of patients admitted for acute coronary syndrome at 15 hospitals in northern Italy during the early days of the COVID-19 outbreak revealed a mean rate of 13.3 emergency admissions per day compared to the 18.9 admissions during the previous year ( incidence rate ratio , 0.70 ; 95 % CI , 0.63 to 0.78 ; p < 0.001 ) ( De Filippo et al ., 2020 ) .","DT,JJ,NN,IN,NNS,VBN,IN,JJ,JJ,NN,IN,CD,NNS,IN,JJ,NNP,IN,DT,JJ,NNS,IN,DT,NN,NN,VBD,DT,JJ,NN,IN,CD,NN,NNS,IN,NN,VBN,TO,DT,CD,NNS,IN,DT,JJ,NN,-LRB-,NN,NN,NN,,,CD,:,CD,NN,NN,,,CD,TO,CD,:,NN,JJR,CD,-RRB-,-LRB-,NNP,NNP,FW,FW,FW,CD,-RRB-,.","O,O,O,O,O,O,O,O,O,O,O,NUMBER,O,O,O,COUNTRY,O,DURATION,DURATION,DURATION,O,O,MISC,O,O,O,O,O,O,NUMBER,O,O,O,DURATION,O,O,O,NUMBER,O,O,DATE,DATE,DATE,O,O,O,O,O,NUMBER,O,PERCENT,PERCENT,O,O,NUMBER,O,NUMBER,O,O,O,NUMBER,O,O,O,O,O,O,O,DATE,O,O","B-NP,I-NP,I-NP,B-PP,B-NP,B-VP,B-PP,B-NP,I-NP,I-NP,B-PP,B-NP,I-NP,B-PP,B-NP,I-NP,B-PP,B-NP,I-NP,I-NP,B-PP,B-NP,I-NP,I-NP,B-VP,B-NP,I-NP,I-NP,B-PP,B-NP,I-NP,I-NP,B-PP,B-NP,B-PP,B-PP,B-NP,I-NP,I-NP,B-PP,B-NP,I-NP,I-NP,I-NP,I-NP,I-NP,I-NP,O,B-NP,O,B-NP,I-NP,I-NP,O,B-NP,B-PP,B-NP,O,B-NP,B-NP,I-NP,I-NP,I-NP,I-NP,I-NP,I-NP,I-NP,I-NP,I-NP,I-NP,O"
E:2048573837,development of 21 different regional/provincial health care sub-systems,italy,0,"This decentralised model has basically led to the development of 21 different regional / provincial health care sub-systems in Italy , with significant differences in terms of organisational and governance models ( Nuti et al ., 2016 ) .","DT,JJ,NN,VBZ,RB,VBN,TO,DT,NN,IN,CD,JJ,JJ,:,JJ,NN,NN,NNS,IN,NNP,,,IN,JJ,NNS,IN,NNS,IN,JJ,CC,NN,NNS,-LRB-,NNP,FW,FW,FW,CD,-RRB-,.","O,O,TITLE,O,O,O,O,O,O,O,NUMBER,O,O,O,O,O,O,O,O,COUNTRY,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,DATE,O,O","B-NP,I-NP,I-NP,B-VP,I-VP,I-VP,B-PP,B-NP,I-NP,B-PP,B-NP,I-NP,I-NP,I-NP,I-NP,I-NP,I-NP,I-NP,B-PP,B-NP,O,B-PP,B-NP,I-NP,B-PP,B-NP,B-PP,B-NP,I-NP,I-NP,I-NP,I-NP,I-NP,I-NP,I-NP,I-NP,I-NP,I-NP,O"
E:-1948248775,decentralised model has basically led to the development of 21 different regional/provincial health care sub-systems,italy,0,"This decentralised model has basically led to the development of 21 different regional / provincial health care sub-systems in Italy , with significant differences in terms of organisational and governance models ( Nuti et al ., 2016 ) .","DT,JJ,NN,VBZ,RB,VBN,TO,DT,NN,IN,CD,JJ,JJ,:,JJ,NN,NN,NNS,IN,NNP,,,IN,JJ,NNS,IN,NNS,IN,JJ,CC,NN,NNS,-LRB-,NNP,FW,FW,FW,CD,-RRB-,.","O,O,TITLE,O,O,O,O,O,O,O,NUMBER,O,O,O,O,O,O,O,O,COUNTRY,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,DATE,O,O","B-NP,I-NP,I-NP,B-VP,I-VP,I-VP,B-PP,B-NP,I-NP,B-PP,B-NP,I-NP,I-NP,I-NP,I-NP,I-NP,I-NP,I-NP,B-PP,B-NP,O,B-PP,B-NP,I-NP,B-PP,B-NP,B-PP,B-NP,I-NP,I-NP,I-NP,I-NP,I-NP,I-NP,I-NP,I-NP,I-NP,I-NP,O"
E:-1216777389,"cap to personnel costs in 2004, for example, led to a depletion of health care professionals' competencies",italy,2,"This decentralised model has basically led to the development of 21 different regional / provincial health care sub-systems in Italy , with significant differences in terms of organisational and governance models ( Nuti et al ., 2016 ) .","DT,JJ,NN,VBZ,RB,VBN,TO,DT,NN,IN,CD,JJ,JJ,:,JJ,NN,NN,NNS,IN,NNP,,,IN,JJ,NNS,IN,NNS,IN,JJ,CC,NN,NNS,-LRB-,NNP,FW,FW,FW,CD,-RRB-,.","O,O,TITLE,O,O,O,O,O,O,O,NUMBER,O,O,O,O,O,O,O,O,COUNTRY,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,DATE,O,O","B-NP,I-NP,I-NP,B-VP,I-VP,I-VP,B-PP,B-NP,I-NP,B-PP,B-NP,I-NP,I-NP,I-NP,I-NP,I-NP,I-NP,I-NP,B-PP,B-NP,O,B-PP,B-NP,I-NP,B-PP,B-NP,B-PP,B-NP,I-NP,I-NP,I-NP,I-NP,I-NP,I-NP,I-NP,I-NP,I-NP,I-NP,O"
E:-551179881,2007 bail-out plans in some regions resulted in the downsizing of hospital capacity,italy,3,"This decentralised model has basically led to the development of 21 different regional / provincial health care sub-systems in Italy , with significant differences in terms of organisational and governance models ( Nuti et al ., 2016 ) .","DT,JJ,NN,VBZ,RB,VBN,TO,DT,NN,IN,CD,JJ,JJ,:,JJ,NN,NN,NNS,IN,NNP,,,IN,JJ,NNS,IN,NNS,IN,JJ,CC,NN,NNS,-LRB-,NNP,FW,FW,FW,CD,-RRB-,.","O,O,TITLE,O,O,O,O,O,O,O,NUMBER,O,O,O,O,O,O,O,O,COUNTRY,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,DATE,O,O","B-NP,I-NP,I-NP,B-VP,I-VP,I-VP,B-PP,B-NP,I-NP,B-PP,B-NP,I-NP,I-NP,I-NP,I-NP,I-NP,I-NP,I-NP,B-PP,B-NP,O,B-PP,B-NP,I-NP,B-PP,B-NP,B-PP,B-NP,I-NP,I-NP,I-NP,I-NP,I-NP,I-NP,I-NP,I-NP,I-NP,I-NP,O"
E:-645984318,"Unita Speciali di Continuita Assistenziale, USCA,",italy,6,"Italy appeared to be under-equipped with respect to both , which has been suggested to have put the country under great ( er ) risk during this crisis .","NNP,VBD,TO,VB,JJ,IN,NN,TO,CC,,,WDT,VBZ,VBN,VBN,TO,VB,VBN,DT,NN,IN,JJ,-LRB-,NN,-RRB-,NN,IN,DT,NN,.","COUNTRY,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O","B-NP,B-VP,I-VP,I-VP,B-ADJP,B-PP,B-NP,B-PP,B-NP,O,B-NP,B-VP,I-VP,I-VP,I-VP,I-VP,I-VP,B-NP,I-NP,B-PP,B-NP,I-NP,I-NP,I-NP,I-NP,B-PP,B-NP,I-NP,O"
E:783854186,they have contributed to the excess deaths observed,italy,2,"Another important issue - raising questions on the appropriateness and the timing of the containment measures implemented in Italy , and especially in the Lombardy region - is in the number of deaths in nursing homes .","DT,JJ,NN,:,VBG,NNS,IN,DT,NN,CC,DT,NN,IN,DT,NN,VBZ,VBN,IN,NNP,,,CC,RB,IN,DT,NNP,NN,:,VBZ,IN,DT,NN,IN,NNS,IN,NN,NNS,.","O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,O,COUNTRY,O,O,O,O,O,LOCATION,O,O,O,O,O,O,O,O,O,O,O,O","B-NP,I-NP,I-NP,O,B-VP,B-NP,B-PP,B-NP,I-NP,O,B-NP,I-NP,B-PP,B-NP,I-NP,B-VP,I-VP,B-PP,B-NP,O,O,B-ADVP,B-PP,B-NP,I-NP,I-NP,O,B-VP,B-PP,B-NP,I-NP,B-PP,B-NP,B-PP,B-NP,I-NP,O"
E:-1668495985,outbreak of SARS-CoV-2 has unevenly affected Italian regions,italian regions,0,"The outbreak of SARS-CoV-2 has unevenly affected Italian regions , with a clear north-south gradient .","DT,NN,IN,NN,VBZ,RB,VBN,JJ,NNS,,,IN,DT,JJ,JJ,NN,.","O,O,O,O,O,O,O,NATIONALITY,O,O,O,O,O,O,O,O","B-NP,I-NP,B-PP,B-NP,B-VP,I-VP,I-VP,B-NP,I-NP,O,B-PP,B-NP,I-NP,I-NP,I-NP,O"
E:-170867264,mean rate of 13.3 emergency admissions per day,northern italy,0,"A retrospective analysis of patients admitted for acute coronary syndrome at 15 hospitals in northern Italy during the early days of the COVID-19 outbreak revealed a mean rate of 13.3 emergency admissions per day compared to the 18.9 admissions during the previous year ( incidence rate ratio , 0.70 ; 95 % CI , 0.63 to 0.78 ; p < 0.001 ) ( De Filippo et al ., 2020 ) .","DT,JJ,NN,IN,NNS,VBN,IN,JJ,JJ,NN,IN,CD,NNS,IN,JJ,NNP,IN,DT,JJ,NNS,IN,DT,NN,NN,VBD,DT,JJ,NN,IN,CD,NN,NNS,IN,NN,VBN,TO,DT,CD,NNS,IN,DT,JJ,NN,-LRB-,NN,NN,NN,,,CD,:,CD,NN,NN,,,CD,TO,CD,:,NN,JJR,CD,-RRB-,-LRB-,NNP,NNP,FW,FW,FW,CD,-RRB-,.","O,O,O,O,O,O,O,O,O,O,O,NUMBER,O,O,O,COUNTRY,O,DURATION,DURATION,DURATION,O,O,MISC,O,O,O,O,O,O,NUMBER,O,O,O,DURATION,O,O,O,NUMBER,O,O,DATE,DATE,DATE,O,O,O,O,O,NUMBER,O,PERCENT,PERCENT,O,O,NUMBER,O,NUMBER,O,O,O,NUMBER,O,O,O,O,O,O,O,DATE,O,O","B-NP,I-NP,I-NP,B-PP,B-NP,B-VP,B-PP,B-NP,I-NP,I-NP,B-PP,B-NP,I-NP,B-PP,B-NP,I-NP,B-PP,B-NP,I-NP,I-NP,B-PP,B-NP,I-NP,I-NP,B-VP,B-NP,I-NP,I-NP,B-PP,B-NP,I-NP,I-NP,B-PP,B-NP,B-PP,B-PP,B-NP,I-NP,I-NP,B-PP,B-NP,I-NP,I-NP,I-NP,I-NP,I-NP,I-NP,O,B-NP,O,B-NP,I-NP,I-NP,O,B-NP,B-PP,B-NP,O,B-NP,B-NP,I-NP,I-NP,I-NP,I-NP,I-NP,I-NP,I-NP,I-NP,I-NP,I-NP,O"
E:1775953113,"incidence rate ratio, 0.70; 95% CI, 0.63 to 0.78; p < 0.001",northern italy,0,"A retrospective analysis of patients admitted for acute coronary syndrome at 15 hospitals in northern Italy during the early days of the COVID-19 outbreak revealed a mean rate of 13.3 emergency admissions per day compared to the 18.9 admissions during the previous year ( incidence rate ratio , 0.70 ; 95 % CI , 0.63 to 0.78 ; p < 0.001 ) ( De Filippo et al ., 2020 ) .","DT,JJ,NN,IN,NNS,VBN,IN,JJ,JJ,NN,IN,CD,NNS,IN,JJ,NNP,IN,DT,JJ,NNS,IN,DT,NN,NN,VBD,DT,JJ,NN,IN,CD,NN,NNS,IN,NN,VBN,TO,DT,CD,NNS,IN,DT,JJ,NN,-LRB-,NN,NN,NN,,,CD,:,CD,NN,NN,,,CD,TO,CD,:,NN,JJR,CD,-RRB-,-LRB-,NNP,NNP,FW,FW,FW,CD,-RRB-,.","O,O,O,O,O,O,O,O,O,O,O,NUMBER,O,O,O,COUNTRY,O,DURATION,DURATION,DURATION,O,O,MISC,O,O,O,O,O,O,NUMBER,O,O,O,DURATION,O,O,O,NUMBER,O,O,DATE,DATE,DATE,O,O,O,O,O,NUMBER,O,PERCENT,PERCENT,O,O,NUMBER,O,NUMBER,O,O,O,NUMBER,O,O,O,O,O,O,O,DATE,O,O","B-NP,I-NP,I-NP,B-PP,B-NP,B-VP,B-PP,B-NP,I-NP,I-NP,B-PP,B-NP,I-NP,B-PP,B-NP,I-NP,B-PP,B-NP,I-NP,I-NP,B-PP,B-NP,I-NP,I-NP,B-VP,B-NP,I-NP,I-NP,B-PP,B-NP,I-NP,I-NP,B-PP,B-NP,B-PP,B-PP,B-NP,I-NP,I-NP,B-PP,B-NP,I-NP,I-NP,I-NP,I-NP,I-NP,I-NP,O,B-NP,O,B-NP,I-NP,I-NP,O,B-NP,B-PP,B-NP,O,B-NP,B-NP,I-NP,I-NP,I-NP,I-NP,I-NP,I-NP,I-NP,I-NP,I-NP,I-NP,O"
E:738169968,"Residenza Sanitaria Assistenziale, RSA",lombardy,16,"Additional restrictive measures for the whole of Lombardy , Veneto , Emilia-Romagna , Friuli-Venezia Giulia , Liguria and Piedmont followed on 25th February .","JJ,JJ,NNS,IN,DT,NN,IN,NNP,,,NNP,,,NNP,,,NNP,NNP,,,NNP,CC,NNP,VBD,IN,JJ,NNP,.","O,O,O,O,O,O,O,LOCATION,O,LOCATION,O,LOCATION,O,PERSON,PERSON,O,LOCATION,O,CITY,O,O,DATE,DATE,O","B-NP,I-NP,I-NP,B-PP,B-NP,I-NP,B-PP,B-NP,O,B-NP,O,B-NP,O,B-NP,I-NP,O,B-NP,O,B-NP,B-VP,B-PP,B-NP,I-NP,O"
